	num	Unnamed: 0	blast_hit	blast_summary	file	otu	Kingdom	Phylum	Class	Order	Family	Genus	sum_size	fiull_tax	Donor	percent 	Unnamed: 16	total	per	cut_off	detections
64	94	2159	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	094-spike-H02-0-1p	otu207	Bacteria(100)	Proteobacteria(99)	Gammaproteobacteria(99)	Enterobacteriales(98)	Enterobacteriaceae(98)	Pseudocitrobacter(54)	76	Bacteria(100)_Proteobacteria(99)_Gammaproteobacteria(99)_Enterobacteriales(98)_Enterobacteriaceae(98)_Pseudocitrobacter(54)	H02	0.1	1p	62857	0.12090936570310387	0	0
65	86	866	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	086-spike-H02-0-1p	otu549	Bacteria(98)	Patescibacteria(8)	Parcubacteria(8)	Candidatus_Colwellbacteria(8)	Candidatus_Colwellbacteria_fa(8)	Candidatus_Colwellbacteria_ge(8)	13	Bacteria(98)_Patescibacteria(8)_Parcubacteria(8)_Candidatus_Colwellbacteria(8)_Candidatus_Colwellbacteria_fa(8)_Candidatus_Colwellbacteria_ge(8)	H02	0.1	1p	57174	0.022737608003638016	0	0
66	86	2163	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	086-spike-H02-0-1p	otu212	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(95)	Enterobacteriaceae(95)	Pseudocitrobacter(59)	1	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(95)_Enterobacteriaceae(95)_Pseudocitrobacter(59)	H02	0.1	1p	57174	0.0017490467695106167	0	0
67	86	2984	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	086-spike-H02-0-1p	otu14	Bacteria(100)	Bacteroidetes(100)	Bacteroidia(100)	Bacteroidales(100)	Prevotellaceae(100)	Prevotella_9(100)	1	Bacteria(100)_Bacteroidetes(100)_Bacteroidia(100)_Bacteroidales(100)_Prevotellaceae(100)_Prevotella_9(100)	H02	0.1	1p	57174	0.0017490467695106167	0	0
68	86	3273	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	086-spike-H02-0-1p	otu309	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(100)	Enterobacteriaceae(100)	Pseudocitrobacter(70)	1	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(100)_Enterobacteriaceae(100)_Pseudocitrobacter(70)	H02	0.1	1p	57174	0.0017490467695106167	0	0
69	86	4670	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	086-spike-H02-0-1p	otu509	Bacteria(100)	Proteobacteria(99)	Gammaproteobacteria(99)	Enterobacteriales(91)	Enterobacteriaceae(91)	Pseudocitrobacter(23)	1	Bacteria(100)_Proteobacteria(99)_Gammaproteobacteria(99)_Enterobacteriales(91)_Enterobacteriaceae(91)_Pseudocitrobacter(23)	H02	0.1	1p	57174	0.0017490467695106167	0	0
70	86	6720	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	086-spike-H02-0-1p	otu463	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(88)	Enterobacteriaceae(88)	Pseudocitrobacter(53)	1	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(88)_Enterobacteriaceae(88)_Pseudocitrobacter(53)	H02	0.1	1p	57174	0.0017490467695106167	0	0
71	86	6860	CmR	98.63;73;1;0;5;77;1;73;5.0699999999999995e-37	086-spike-H02-0-1p	otu517	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(75)	Enterobacteriaceae(75)	Leminorella(16)	1	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(75)_Enterobacteriaceae(75)_Leminorella(16)	H02	0.1	1p	57174	0.0017490467695106167	0	0
72	86	7154	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	086-spike-H02-0-1p	otu545	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(90)	Enterobacteriaceae(90)	Pseudocitrobacter(41)	1	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(90)_Enterobacteriaceae(90)_Pseudocitrobacter(41)	H02	0.1	1p	57174	0.0017490467695106167	0	0
73	86	7250	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	086-spike-H02-0-1p	otu326	Bacteria(100)	Proteobacteria(98)	Gammaproteobacteria(98)	Enterobacteriales(95)	Enterobacteriaceae(95)	Pseudocitrobacter(42)	1	Bacteria(100)_Proteobacteria(98)_Gammaproteobacteria(98)_Enterobacteriales(95)_Enterobacteriaceae(95)_Pseudocitrobacter(42)	H02	0.1	1p	57174	0.0017490467695106167	0	0
74	90	1858	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	090-spike-H01-0-1p	otu214	Bacteria(99)	Proteobacteria(99)	Gammaproteobacteria(99)	Enterobacteriales(98)	Enterobacteriaceae(98)	Pseudocitrobacter(54)	34	Bacteria(99)_Proteobacteria(99)_Gammaproteobacteria(99)_Enterobacteriales(98)_Enterobacteriaceae(98)_Pseudocitrobacter(54)	H01	0.1	1p	53915	0.06306222758045071	0	0
75	90	2139	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	090-spike-H01-0-1p	otu511	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(99)	Enterobacteriaceae(99)	Pseudocitrobacter(66)	1	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(99)_Enterobacteriaceae(99)_Pseudocitrobacter(66)	H01	0.1	1p	53915	0.001854771399425021	0	0
76	90	3439	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	090-spike-H01-0-1p	otu308	Bacteria(100)	Proteobacteria(99)	Gammaproteobacteria(98)	Enterobacteriales(94)	Enterobacteriaceae(94)	Pseudocitrobacter(47)	1	Bacteria(100)_Proteobacteria(99)_Gammaproteobacteria(98)_Enterobacteriales(94)_Enterobacteriaceae(94)_Pseudocitrobacter(47)	H01	0.1	1p	53915	0.001854771399425021	0	0
77	90	3511	CmR	86.301;73;10;0;5;77;1;73;1.54e-15	090-spike-H01-0-1p	otu92	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(96)	Enterobacteriaceae(96)	Pseudocitrobacter(43)	1	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(96)_Enterobacteriaceae(96)_Pseudocitrobacter(43)	H01	0.1	1p	53915	0.001854771399425021	0	0
78	90	4214	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	090-spike-H01-0-1p	otu506	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(100)	Enterobacteriaceae(100)	Pseudocitrobacter(58)	1	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(100)_Enterobacteriaceae(100)_Pseudocitrobacter(58)	H01	0.1	1p	53915	0.001854771399425021	0	0
79	90	4281	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	090-spike-H01-0-1p	otu507	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(100)	Enterobacteriaceae(100)	Pseudocitrobacter(53)	1	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(100)_Enterobacteriaceae(100)_Pseudocitrobacter(53)	H01	0.1	1p	53915	0.001854771399425021	0	0
80	90	4739	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	090-spike-H01-0-1p	otu278	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(99)	Enterobacteriales(97)	Enterobacteriaceae(97)	Pseudocitrobacter(46)	1	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(99)_Enterobacteriales(97)_Enterobacteriaceae(97)_Pseudocitrobacter(46)	H01	0.1	1p	53915	0.001854771399425021	0	0
81	90	5834	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	090-spike-H01-0-1p	otu508	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(100)	Enterobacteriaceae(100)	Pseudocitrobacter(73)	1	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(100)_Enterobacteriaceae(100)_Pseudocitrobacter(73)	H01	0.1	1p	53915	0.001854771399425021	0	0
82	94	3036	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	094-spike-H02-0-1p	otu365	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(100)	Enterobacteriaceae(100)	Pseudocitrobacter(46)	2	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(100)_Enterobacteriaceae(100)_Pseudocitrobacter(46)	H02	0.1	1p	62857	0.0031818254132395755	0	0
83	94	4740	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	094-spike-H02-0-1p	otu504	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(99)	Enterobacteriaceae(99)	Pseudocitrobacter(44)	2	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(99)_Enterobacteriaceae(99)_Pseudocitrobacter(44)	H02	0.1	1p	62857	0.0031818254132395755	0	0
84	94	2362	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	094-spike-H02-0-1p	otu505	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(97)	Enterobacteriaceae(97)	Pseudocitrobacter(38)	1	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(97)_Enterobacteriaceae(97)_Pseudocitrobacter(38)	H02	0.1	1p	62857	0.0015909127066197877	0	0
85	94	7851	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	094-spike-H02-0-1p	otu359	Bacteria(100)	Proteobacteria(99)	Gammaproteobacteria(99)	Enterobacteriales(94)	Enterobacteriaceae(94)	Pseudocitrobacter(27)	1	Bacteria(100)_Proteobacteria(99)_Gammaproteobacteria(99)_Enterobacteriales(94)_Enterobacteriaceae(94)_Pseudocitrobacter(27)	H02	0.1	1p	62857	0.0015909127066197877	0	0
86	98	0	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	098-spike-C02-0-1p	otu2	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(100)	Enterobacteriaceae(100)	Escherichia-Shigella(98)	48101	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(100)_Enterobacteriaceae(100)_Escherichia-Shigella(98)	C02	0.1	1p	48444	99.29196598133927	1	3
87	98	4298	TEM_162_C1	100.0;10;0;0;50;59;12;3;0.08199999999999999	098-spike-C02-0-1p	otu2	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(100)	Enterobacteriaceae(100)	Escherichia-Shigella(98)	1	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(100)_Enterobacteriaceae(100)_Escherichia-Shigella(98)	C02	0.1	1p	48444	0.00206423912145983	0	3
88	106	0	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	106-spike-C02-0-1p	otu2	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(100)	Enterobacteriaceae(100)	Escherichia-Shigella(98)	55520	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(100)_Enterobacteriaceae(100)_Escherichia-Shigella(98)	C02	0.1	1p	55857	99.39667364878171	1	3
89	114	0	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	114-spike-C02-0-1p	otu2	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(100)	Enterobacteriaceae(100)	Escherichia-Shigella(98)	53121	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(100)_Enterobacteriaceae(100)_Escherichia-Shigella(98)	C02	0.1	1p	53559	99.18221027278328	1	3
90	98	901	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	098-spike-C02-0-1p	otu49	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(100)	Enterobacteriaceae(100)	Pseudocitrobacter(52)	207	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(100)_Enterobacteriaceae(100)_Pseudocitrobacter(52)	C02	0.1	1p	48444	0.4272974981421848	0	0
91	106	862	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	106-spike-C02-0-1p	otu49	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(100)	Enterobacteriaceae(100)	Pseudocitrobacter(52)	242	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(100)_Enterobacteriaceae(100)_Pseudocitrobacter(52)	C02	0.1	1p	55857	0.43324918989562633	0	0
92	114	1314	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	114-spike-C02-0-1p	otu49	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(100)	Enterobacteriaceae(100)	Pseudocitrobacter(52)	264	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(100)_Enterobacteriaceae(100)_Pseudocitrobacter(52)	C02	0.1	1p	53559	0.4929143561306223	0	0
93	98	1471	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	098-spike-C02-0-1p	otu207	Bacteria(100)	Proteobacteria(99)	Gammaproteobacteria(99)	Enterobacteriales(98)	Enterobacteriaceae(98)	Pseudocitrobacter(54)	55	Bacteria(100)_Proteobacteria(99)_Gammaproteobacteria(99)_Enterobacteriales(98)_Enterobacteriaceae(98)_Pseudocitrobacter(54)	C02	0.1	1p	48444	0.11353315168029064	0	0
94	106	2204	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	106-spike-C02-0-1p	otu207	Bacteria(100)	Proteobacteria(99)	Gammaproteobacteria(99)	Enterobacteriales(98)	Enterobacteriaceae(98)	Pseudocitrobacter(54)	47	Bacteria(100)_Proteobacteria(99)_Gammaproteobacteria(99)_Enterobacteriales(98)_Enterobacteriaceae(98)_Pseudocitrobacter(54)	C02	0.1	1p	55857	0.0841434377070018	0	0
95	98	1521	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	098-spike-C02-0-1p	otu307	Bacteria(100)	Proteobacteria(99)	Gammaproteobacteria(99)	Enterobacteriales(99)	Enterobacteriaceae(99)	Pseudocitrobacter(37)	30	Bacteria(100)_Proteobacteria(99)_Gammaproteobacteria(99)_Enterobacteriales(99)_Enterobacteriaceae(99)_Pseudocitrobacter(37)	C02	0.1	1p	48444	0.061927173643794894	0	0
96	106	3109	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	106-spike-C02-0-1p	otu307	Bacteria(100)	Proteobacteria(99)	Gammaproteobacteria(99)	Enterobacteriales(99)	Enterobacteriaceae(99)	Pseudocitrobacter(37)	1	Bacteria(100)_Proteobacteria(99)_Gammaproteobacteria(99)_Enterobacteriales(99)_Enterobacteriaceae(99)_Pseudocitrobacter(37)	C02	0.1	1p	55857	0.001790285908659613	0	0
97	98	1130	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	098-spike-C02-0-1p	otu268	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(100)	Enterobacteriaceae(100)	ATCC-39006(30)	21	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(100)_Enterobacteriaceae(100)_ATCC-39006(30)	C02	0.1	1p	48444	0.043349021550656425	0	0
98	106	2498	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	106-spike-C02-0-1p	otu268	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(100)	Enterobacteriaceae(100)	ATCC-39006(30)	22	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(100)_Enterobacteriaceae(100)_ATCC-39006(30)	C02	0.1	1p	55857	0.03938628999051148	0	0
99	114	1992	CmR	100.0;72;0;0;6;77;2;73;8.22e-39	114-spike-C02-0-1p	otu268	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(100)	Enterobacteriaceae(100)	ATCC-39006(30)	19	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(100)_Enterobacteriaceae(100)_ATCC-39006(30)	C02	0.1	1p	53559	0.03547489684273418	0	0
100	98	2374	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	098-spike-C02-0-1p	otu213	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(94)	Enterobacteriaceae(94)	Pseudocitrobacter(54)	8	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(94)_Enterobacteriaceae(94)_Pseudocitrobacter(54)	C02	0.1	1p	48444	0.01651391297167864	0	0
101	106	2332	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	106-spike-C02-0-1p	otu213	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(94)	Enterobacteriaceae(94)	Pseudocitrobacter(54)	6	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(94)_Enterobacteriaceae(94)_Pseudocitrobacter(54)	C02	0.1	1p	55857	0.010741715451957677	0	0
102	114	2423	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	114-spike-C02-0-1p	otu213	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(94)	Enterobacteriaceae(94)	Pseudocitrobacter(54)	8	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(94)_Enterobacteriaceae(94)_Pseudocitrobacter(54)	C02	0.1	1p	53559	0.014936798670624918	0	0
103	98	1756	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	098-spike-C02-0-1p	otu241	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(95)	Enterobacteriaceae(95)	Pseudocitrobacter(67)	8	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(95)_Enterobacteriaceae(95)_Pseudocitrobacter(67)	C02	0.1	1p	48444	0.01651391297167864	0	0
104	106	1907	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	106-spike-C02-0-1p	otu241	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(95)	Enterobacteriaceae(95)	Pseudocitrobacter(67)	11	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(95)_Enterobacteriaceae(95)_Pseudocitrobacter(67)	C02	0.1	1p	55857	0.01969314499525574	0	0
105	114	3589	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	114-spike-C02-0-1p	otu241	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(95)	Enterobacteriaceae(95)	Pseudocitrobacter(67)	17	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(95)_Enterobacteriaceae(95)_Pseudocitrobacter(67)	C02	0.1	1p	53559	0.03174069717507795	0	0
106	98	2717	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	098-spike-C02-0-1p	chimera	0	0	0	0	0	0	3	0_0_0_0_0_0	C02	0.1	1p	48444	0.00619271736437949	0	0
107	106	2093	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	106-spike-C02-0-1p	chimera	0	0	0	0	0	0	4	0_0_0_0_0_0	C02	0.1	1p	55857	0.007161143634638452	0	0
108	114	2625	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	114-spike-C02-0-1p	chimera	0	0	0	0	0	0	5	0_0_0_0_0_0	C02	0.1	1p	53559	0.009335499169140574	0	0
109	98	2774	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	098-spike-C02-0-1p	otu14	Bacteria(100)	Bacteroidetes(100)	Bacteroidia(100)	Bacteroidales(100)	Prevotellaceae(100)	Prevotella_9(100)	2	Bacteria(100)_Bacteroidetes(100)_Bacteroidia(100)_Bacteroidales(100)_Prevotellaceae(100)_Prevotella_9(100)	C02	0.1	1p	48444	0.00412847824291966	0	0
110	106	2448	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	106-spike-C02-0-1p	otu14	Bacteria(100)	Bacteroidetes(100)	Bacteroidia(100)	Bacteroidales(100)	Prevotellaceae(100)	Prevotella_9(100)	1	Bacteria(100)_Bacteroidetes(100)_Bacteroidia(100)_Bacteroidales(100)_Prevotellaceae(100)_Prevotella_9(100)	C02	0.1	1p	55857	0.001790285908659613	0	0
111	98	2174	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	098-spike-C02-0-1p	otu518	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(99)	Enterobacteriaceae(99)	Pseudocitrobacter(45)	1	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(99)_Enterobacteriaceae(99)_Pseudocitrobacter(45)	C02	0.1	1p	48444	0.00206423912145983	0	0
112	98	1639	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	098-spike-C02-0-1p	otu517	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(75)	Enterobacteriaceae(75)	Leminorella(16)	1	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(75)_Enterobacteriaceae(75)_Leminorella(16)	C02	0.1	1p	48444	0.00206423912145983	0	0
113	98	2886	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	098-spike-C02-0-1p	otu308	Bacteria(100)	Proteobacteria(99)	Gammaproteobacteria(98)	Enterobacteriales(94)	Enterobacteriaceae(94)	Pseudocitrobacter(47)	1	Bacteria(100)_Proteobacteria(99)_Gammaproteobacteria(98)_Enterobacteriales(94)_Enterobacteriaceae(94)_Pseudocitrobacter(47)	C02	0.1	1p	48444	0.00206423912145983	0	0
114	98	4155	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	098-spike-C02-0-1p	otu305	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(100)	Enterobacteriaceae(100)	Pseudocitrobacter(49)	1	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(100)_Enterobacteriaceae(100)_Pseudocitrobacter(49)	C02	0.1	1p	48444	0.00206423912145983	0	0
115	106	1746	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	106-spike-C02-0-1p	otu305	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(100)	Enterobacteriaceae(100)	Pseudocitrobacter(49)	1	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(100)_Enterobacteriaceae(100)_Pseudocitrobacter(49)	C02	0.1	1p	55857	0.001790285908659613	0	0
116	98	5117	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	098-spike-C02-0-1p	otu309	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(100)	Enterobacteriaceae(100)	Pseudocitrobacter(70)	1	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(100)_Enterobacteriaceae(100)_Pseudocitrobacter(70)	C02	0.1	1p	48444	0.00206423912145983	0	0
117	98	5465	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	098-spike-C02-0-1p	otu509	Bacteria(100)	Proteobacteria(99)	Gammaproteobacteria(99)	Enterobacteriales(91)	Enterobacteriaceae(91)	Pseudocitrobacter(23)	1	Bacteria(100)_Proteobacteria(99)_Gammaproteobacteria(99)_Enterobacteriales(91)_Enterobacteriaceae(91)_Pseudocitrobacter(23)	C02	0.1	1p	48444	0.00206423912145983	0	0
118	98	5558	CmR	86.301;73;10;0;5;77;1;73;1.54e-15	098-spike-C02-0-1p	otu92	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(96)	Enterobacteriaceae(96)	Pseudocitrobacter(43)	1	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(96)_Enterobacteriaceae(96)_Pseudocitrobacter(43)	C02	0.1	1p	48444	0.00206423912145983	0	0
119	114	2962	CmR	86.301;73;10;0;5;77;1;73;1.54e-15	114-spike-C02-0-1p	otu92	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(96)	Enterobacteriaceae(96)	Pseudocitrobacter(43)	3	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(96)_Enterobacteriaceae(96)_Pseudocitrobacter(43)	C02	0.1	1p	53559	0.005601299501484344	0	0
120	98	5704	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	098-spike-C02-0-1p	otu513	Bacteria(100)	Proteobacteria(97)	Gammaproteobacteria(96)	Enterobacteriales(71)	Enterobacteriaceae(71)	Leminorella(34)	1	Bacteria(100)_Proteobacteria(97)_Gammaproteobacteria(96)_Enterobacteriales(71)_Enterobacteriaceae(71)_Leminorella(34)	C02	0.1	1p	48444	0.00206423912145983	0	0
121	106	2685	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	106-spike-C02-0-1p	otu303	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(100)	Enterobacteriaceae(100)	Pseudocitrobacter(62)	1	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(100)_Enterobacteriaceae(100)_Pseudocitrobacter(62)	C02	0.1	1p	55857	0.001790285908659613	0	0
122	106	3584	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	106-spike-C02-0-1p	otu212	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(95)	Enterobacteriaceae(95)	Pseudocitrobacter(59)	1	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(95)_Enterobacteriaceae(95)_Pseudocitrobacter(59)	C02	0.1	1p	55857	0.001790285908659613	0	0
123	114	2097	CmR	98.63;73;1;0;5;77;1;73;5.0699999999999995e-37	114-spike-C02-0-1p	otu212	Bacteria(100)	Proteobacteria(100)	Gammaproteobacteria(100)	Enterobacteriales(95)	Enterobacteriaceae(95)	Pseudocitrobacter(59)	1	Bacteria(100)_Proteobacteria(100)_Gammaproteobacteria(100)_Enterobacteriales(95)_Enterobacteriaceae(95)_Pseudocitrobacter(59)	C02	0.1	1p	53559	0.0018670998338281147	0	0
124	114	83	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	114-spike-C02-0-1p	otu8	Bacteria(100)	Bacteroidetes(100)	Bacteroidia(100)	Bacteroidales(100)	Bacteroidaceae(100)	Bacteroides(100)	71	Bacteria(100)_Bacteroidetes(100)_Bacteroidia(100)_Bacteroidales(100)_Bacteroidaceae(100)_Bacteroides(100)	C02	0.1	1p	53559	0.13256408820179616	0	0
125	114	1901	CmR	100.0;73;0;0;5;77;1;73;2.08e-39	114-spike-C02-0-1p	otu214	Bacteria(99)	Proteobacteria(99)	Gammaproteobacteria(99)	Enterobacteriales(98)	Enterobacteriaceae(98)	Pseudocitrobacter(54)	50	Bacteria(99)_Proteobacteria(99)_Gammaproteobacteria(99)_Enterobacteriales(98)_Enterobacteriaceae(98)_Pseudocitrobacter(54)	C02	0.1	1p	53559	0.09335499169140574	0	0
